1102.83	0.5987781
1108.13	0.5936193
1113.43	0.5881121
1118.75	0.5825169
1124.09	0.5768008
1129.43	0.5708273
1134.79	0.5649941
1140.16	0.55916
1145.53	0.5534744
1150.92	0.5474777
1156.32	0.5413428
1161.73	0.5354018
1167.15	0.5294051
1172.57	0.5233612
1178.01	0.5173647
1183.45	0.511944
1188.9	0.5069262
1194.35	0.5020724
1199.82	0.4974959
1205.28	0.4935424
1210.76	0.4895571
1216.23	0.485577
1221.72	0.4814538
1227.2	0.4772389
1232.69	0.4728435
1238.19	0.4682472
1243.68	0.4636694
1249.18	0.4586362
1254.68	0.4534413
1260.19	0.448467
1265.69	0.4437195
1271.2	0.4390642
1276.7	0.4348355
1282.21	0.4309533
1287.72	0.4276005
1293.22	0.4241696
1298.73	0.4207057
1304.24	0.4172108
1309.74	0.4136697
1315.24	0.4101129
1320.74	0.4066174
1326.24	0.4030771
1331.74	0.3996504
1337.23	0.3961678
1342.72	0.3925395
1348.21	0.3888562
1353.69	0.3852579
1359.17	0.3816269
1364.64	0.3781281
1370.12	0.3748269
1375.58	0.3715135
1381.04	0.3682165
1386.5	0.3649241
1391.95	0.3615991
1397.4	0.3579952
1402.84	0.3545247
1408.28	0.3508702
1413.71	0.3474522
1419.13	0.3441231
1424.55	0.3407522
1429.96	0.3376053
1435.36	0.3346258
1440.76	0.3318081
1446.15	0.3292187
1451.54	0.3265376
1456.91	0.3237733
1462.28	0.3209508
1467.64	0.3181156
1473	0.314804
1478.34	0.3117181
1483.68	0.3086906
1489.01	0.3059779
1494.33	0.3035028
1499.65	0.3013166
1504.95	0.299625
1510.25	0.2980137
1515.54	0.2962192
1520.82	0.2943804
1526.09	0.2923982
1531.36	0.2899083
1536.61	0.2871547
1541.86	0.2841172
1547.09	0.2805371
1552.32	0.2771172
1557.54	0.2733343
1562.75	0.2697136
1567.95	0.2663944
1573.14	0.2635117
1578.32	0.2611349
1583.49	0.2590098
1588.65	0.2569821
1593.8	0.2554112
1598.95	0.2537756
1601.18	0.2525862
1616.86	0.2477459
1632.42	0.2412415
1647.91	0.2352765
1663.31	0.2287738
1678.61	0.2229232
1693.82	0.2166535
1708.93	0.2095043
1723.95	0.2025952
1738.86	0.1965065
1753.69	0.1920047
1768.43	0.1858505
1783.07	0.1796907
1797.62	0.1738658
1812.08	0.1691142
1826.44	0.1648153
1840.72	0.1604453
1854.9	0.1553655
1869	0.1509623
1883	0.1484468
1896.92	0.1456581
1910.75	0.1417204
1924.48	0.1371327
1938.13	0.1330332
1951.71	0.130574
1965.19	0.1283527
1978.59	0.1262992
1991.92	0.1245337
2005.15	0.1209484
2018.31	0.1181558
2031.38	0.1157304
2044.38	0.1127995
2057.3	0.1095589
2070.13	0.1082129
2082.89	0.1061581
2095.58	0.1030643
2108.19	0.1008598
2120.73	0.09876231
2133.2	0.09692058
2145.59	0.09407234
2157.91	0.09185183
2170.15	0.09020409
2182.34	0.0893106
2194.44	0.08761356
2206.48	0.08573189
2218.45	0.08427512
2230.36	0.08156834
2242.2	0.08057046
2253.97	0.07961611
2265.68	0.07699168
2277.33	0.07593031
2288.91	0.07473291
2300.43	0.07348118
2311.89	0.07136526
2323.28	0.07042656
2334.63	0.06912242
2345.9	0.06845601
2357.11	0.06619529
2368.28	0.06506344
2379.37	0.06431319
2390.42	0.06300441
2401.4	0.06263632
2412.34	0.06177582
